Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.192519439,8.532933763,3.900951164,11.12934529,4.162866665,1.510250111,2.833869031,7.337232658,0.706036796,7.711914381,1.47929121,1.282805036,7.109957895,2.069333202,2.89625778,7.727739847,6.270783513,2.346896372,0.764355145,-4.421322364,-0.362810903,-2.071006071,-3.764817123,1.442164633,0.193300161,6.510345028,3.581649938,5.82136842,-8.569882013,6.467940853,9.729887977,6.060473262,0.275388158,-2.349507928,3.951662724,-0.197837257,6.370931401,0.294055161,-5.970458146,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753578808,5.277854124,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,,,,
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,12.07796785,14.66739622,8.272082151,3.220686308,-0.6156429,-2.322966529,-1.066589795,3.452792541,8.871999273,9.843482712,2.955726802,-4.769533395,5.993270238,3.580736674,-2.384852507,1.994837539,7.427755453,1.575131892,7.139257448,,,,,,,,,,,,,,-0.334104343,2.939659618,3.632264529,3.625815809,4.03545603,0.941704036,-6.64149267,0.904116108,-8.158453195,-15.01925546,-5.80060423,-0.962155228,0.194300518,,
Vietnam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,3.805855668,2.789291575,3.583469633,5.135011671,7.364512893,5.10091814,5.960843932,8.64604746,8.072730657,8.838980952,9.540480175,9.340017496,8.152084143,5.764455464,4.773586881,6.787316408,6.192893312,6.320820988,6.899063492,7.536410612,7.547247727,6.977954812,7.129504484,5.661771208,5.397897543,6.423238217,6.240302749,5.247367156,5.421882991,5.983654637,6.679288789,6.210811668,
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,-11.39980671,4.199653092,10.70011702,13.83309493,9.586036627,0.983989349,-0.132122085,-2.893997295,-1.711512282,1.533397086,11.70648473,3.139321561,2.59201652,0.750740107,9.056387228,1.011760278,2.328455171,4.913239831,4.301466021,0.334788215,5.922044539,-3.488507759,-5.111218569,4.293431178,3.984754831,5.30285231,8.465159865,5.173513258,6.448521358,3.312815802,1.629081596,1.223225535,1.754749927,1.96914608,2.331006215,-0.801094177,4.000574486,
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.324410034,5.558937141,5.209764632,6.66210215,5.551721765,5.788938384,4.414941165,6.182535539,6.118343528,4.628176664,4.317352849,5.755808946,6.536352314,1.989519359,0.7735301,5.359036764,4.019385428,4.011182279,4.163753064,1.990232885,1.928703005,0.342443569,2.394133888,4.538884813,3.867818385,3.322119225,3.580092355,4.654195886,3.752034509,3.001995422,1.420614417,1.778088898,1.632121842,3.010034893,3.048582396,3.384594348,3.669816258,2.52399447,3.260732615,4.399292873,1.94053508,2.143856677,2.914668734,4.453158079,3.846033893,4.32622448,4.256130464,1.819377496,-1.735454056,4.326723764,3.156206523,2.439033755,2.60075358,2.830787042,2.734245403,2.437786361,
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,0.431035976,1.287558088,3.919496359,5.504578339,0.483096038,-1.442299718,3.707313698,-4.421450949,-2.300007023,-0.199990351,4.099987693,-2.542096427,6.673641885,7.178965897,0.643424781,2.194886325,2.185438856,6.918790299,6.93976583,4.343995595,4.515479143,4.625001948,4.156492103,1.968807932,6.322641763,1.009086658,-4.8082722,0.479158713,5.778544297,0.402103619,-1.933858756,1.196147337,1.634776026,6.563042236,
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.97391784,-0.700948289,5.980145596,2.612126758,6.033229748,4.503031756,7.286082986,2.644818653,3.341665533,3.309574839,4.619578328,2.808457654,3.440464709,1.218533857,4.076430392,3.398098218,
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.293493848,8.207598137,4.001966381,6.721949122,5.669371322,4.634967317,5.23111204,6.006694599,3.775530496,6.181915593,3.803645872,3.935231505,3.747398185,3.972696401,5.591748076,3.170409359,3.338427956,3.64756947,3.866229516,7.70230704,-12.7148969,2.392990209,4.823519067,-0.188690232,-28.09683489,-9.779168417,
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.844751462,6.177883095,7.373612785,7.939781669,6.122760827,4.438308267,7.196575941,4.153444814,4.715830609,5.248674135,4.278970429,1.654762041,4.571997811,6.111054461,1.695448177,2.249904054,-0.094037534,3.014548966,3.790503812,6.620585081,5.360737419,-0.383390769,-1.846544477,5.09911491,-1.211483719,0.017834778,2.100735221,4.200132549,2.394784159,-0.317785676,-1.018281146,-2.136996308,1.233519912,3.234142952,3.11563361,4.306727868,2.646829095,0.517360382,2.358107754,4.154544583,2.735495291,3.667796877,2.949078146,4.554569921,5.277111735,5.603664789,5.36046514,3.191051645,-1.538100864,3.039777063,3.284197135,2.213258978,2.489283287,1.699597618,1.298851191,0.279357422,
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.361381991,-2.490839475,3.272392893,12.21404802,16.64745596,-5.570309809,7.919696512,1.248329982,-0.436915823,4.797112903,-0.086039551,9.208865142,-0.962048756,6.428158549,-2.269328924,6.220975267,-4.564236174,0.553763844,-3.023931031,3.035622351,6.167957407,-2.812782629,-1.966689298,-0.336834899,1.615310368,0.723893956,2.675661713,6.280749009,-1.023501789,-0.481072028,-0.036133384,-1.730922174,6.797274049,-8.625441952,2.897668893,6.218546489,3.814007497,-0.385746146,4.650189746,3.897322943,5.316868274,4.50601428,6.944973982,7.032395115,7.235599007,7.903694445,8.352436244,7.773895815,9.220348406,10.29820585,5.564624717,7.597616969,5.059376378,4.695826373,2.91988111,3.3,
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.316157269,1.434470887,6.244344507,-1.106171859,4.910570587,1.523130026,8.36700893,1.97013497,12.42823583,22.56515084,8.917586642,8.329774728,2.604714697,6.625153618,-1.931223239,0.464838906,-6.860703193,-2.706922485,3.297035399,14.4206839,12.52542486,2.634297144,1.585305459,-1.907360107,6.944387766,2.099029129,1.150737205,7.552374508,5.199766444,6.988552933,5.531782072,-9.015569821,1.051458509,9.235198742,0.158025752,10.36069674,2.680594174,2.885211917,-0.817820899,-3.059189626,1.439615074,-8.894023417,-16.99507453,-5.807538303,-5.711083833,-3.46149505,-3.653327043,-17.6689466,8.709225274,15.44687248,16.33246722,13.60917016,5.270354548,2.765270701,1.42393339,0.693918397,
